post_id;user_id;username;url;date_of_post;caption;hashtags;mentions;partner;like_count;comment_count
2.09615270281305E+018;6531734;rachparcell;https://instagram.com/p/B0XB8b-JYoh/;2019-07-26 00:28:17;Long hair don’t care!! ✨ We keep our hair tangle free with our shampoo, It’s a 10 Leave in Conditioner and our Wet Brush that I found at our local @walmart. I love that they carry some of my favorite hair care brands there! I have linked all of the products we used on the @liketoknow.it app for you to shop them! #Ad #Walmartbeauty #hereforeverybeauty http://liketk.it/2DGkk #liketkit @liketoknow.it;ad,walmartbeauty,hereforeverybeauty,liketkit;walmart,liketoknow,liketoknow;;18954;268
2.09550147035223E+018;6531734;rachparcell;https://instagram.com/p/B0Ut3wep01T/;2019-07-25 02:54:24;Made it to Powell with the family!! 🧡 #lakepowell #summer #swimwear;lakepowell,summer,swimwear;;;27556;446
2.09470141050492E+018;6531734;rachparcell;https://instagram.com/p/B0R39Wrp7p5/;2019-07-24 00:24:51;My bedroom is our sanctuary and some of my favorite moments of the day are spent cuddled in bed as a family. I love this space feeling fresh, crisp and cozy and our new bedding from @bollandbranch achieves just that! After a few nights of sleeping with our new sheets Drew rolled over and said, “ya these sheets are the best we’ve ever had.” Winning! Not only are they beautiful, but the fabric is so soft, they’re 100% Organic Cotton and they’re supposed to get better with every wash! ☁️✨ #bollandbranch #ad;bollandbranch,ad;bollandbranch;;16895;209
2.09402115567472E+018;6531734;rachparcell;https://instagram.com/p/B0PdSWAJQcG/;2019-07-23 01:53:17;Magical summer evening...✨🌸 Wearing my Coral Mini Maestra @senreve bag. It is the perfect pop of color for the summer!! #sponsored #senrevepartner;sponsored,senrevepartner;senreve;;12527;128
2.0931501695345E+018;6531734;rachparcell;https://instagram.com/p/B0MXP08pv1C/;2019-07-21 21:02:48;Today’s Sunday best...wearing a @rachelparcell dress coming in our newest collection on July 31!!! Who saw the other colors and prints in this silhouette in our newsletter? 👏🏼🌸✨ #myrpdress #nordstrom #mommyandme #summerdress #christianlouboutin;myrpdress,nordstrom,mommyandme,summerdress,christianlouboutin;rachelparcell;;20304;359
2.09245224724748E+018;6531734;rachparcell;https://instagram.com/p/B0J4juKp1ep/;2019-07-20 21:56:09;Every morning after my workouts I do a plank set and now I’ve gotten to the place where I’m adding in harder elements to my set. Through my workout journey I have realized that sometimes limits are in our minds and if we can push past that we can do so much more than we thought possible. I use my @Biofreeze menthol gel to soothe my muscles after a hard workout to recover and gear up for my next morning workout. #ad #biofreeze #BiofreezeAmbassador #FeelNoLimits;ad,biofreeze,biofreezeambassador,feelnolimits;biofreeze;;8415;65
2.09187610452184E+018;6531734;rachparcell;https://instagram.com/p/B0H1jvcJv5D/;2019-07-20 02:51:27;Disney concert preformed by the incredibly talented Utah Symphony up in the magical mountains. Such a fun night with the family! ⛰✨💙 #familynight #mountainlife #deervalley;familynight,mountainlife,deervalley;;;18670;128
2.09155968921434E+018;6531734;rachparcell;https://instagram.com/p/B0GtnSuJaBC/;2019-07-19 16:22:48;Soaking up the sun waiting for swim lessons to start!! We are both so obsessed with our cute suits from @summersalt! Love how colorful and comfortable they are!! Use my code RACHPARCELL10 for $10 towards your purchase!💗☀️💦 #ad #gosummersalt;ad,gosummersalt;summersalt;;17073;158
2.09104160947227E+018;6531734;rachparcell;https://instagram.com/p/B0E30PXJ-QV/;2019-07-18 23:22:47;You all know how much LoVE I have for dresses...and now workout dresses! 👏🏼 I have a bunch of @lululemon skirts that I love and I was SO excited when I discovered they offer dresses! This style is flirty, functional and keeps me cool, supported and covered in the summer heat! #ad #thesweatlife #summeressentials #lululemon http://liketk.it/2DtOF @liketoknow.it #liketkit;ad,thesweatlife,summeressentials,lululemon,liketkit;lululemon,liketoknow;;15350;157
2.09035486909049E+018;6531734;rachparcell;https://instagram.com/p/B0Cbq2ipZU9/;2019-07-18 00:29:01;Relaxing by the pool this evening with our little family after a long two days of meetings and back to back photoshoots. Going to bed early tonight!! 😴💙 #pooldesign #summer #mountainliving #dogsofinstagram;pooldesign,summer,mountainliving,dogsofinstagram;;;25766;304
2.08943940623178E+018;6531734;rachparcell;https://instagram.com/p/Bz_LhHUJgGx/;2019-07-16 18:10:10;literally the perfect combo! I’m a sucker for anything leopard and anything pink so I had to snag these two pieces when I found them on the @nordstrom sale!! I’m obsessed! 💗🖤🐆 http://liketk.it/2DqmH  #liketkit @liketoknow.it #nordstrom #Nsale #ad;liketkit,nordstrom,nsale,ad;nordstrom,liketoknow;;6351;110
2.08865471671347E+018;6531734;rachparcell;https://instagram.com/p/Bz8ZGYQJni3/;2019-07-15 16:11:07;“The secret to your success is hidden in your daily routine.” So simple yet so powerful. I would love to hear your morning routine!! This is mine: Wake up>>Wash my face, Brush teeth>>Workout>>Protein Shake>>Text/email coordination with my RP team>>Wake my babies up>>Family time breakfast. I typically wake up around 6AM but today I couldn’t get my booty out of bed. Even though I woke up later, I tried to not steer from my morning routine...I turned a show on for my kids while I did a quick home workout in my basement and continued on with my morning! You don’t have to perfect but try and be consistent!! I’ve found that SO helpful in every single area of my life!! 💗 #mondaymotivation #bbgmoms #apl #momlife;mondaymotivation,bbgmoms,apl,momlife;;;14668;208
2.0880263579145E+018;6531734;rachparcell;https://instagram.com/p/Bz6KOjhJYVd/;2019-07-14 19:22:41;Today’s Sunday best. 💛 #mommyandme #sundaybest #momstyle #summerdress;mommyandme,sundaybest,momstyle,summerdress;;;22147;256
2.0872857298952E+018;6531734;rachparcell;https://instagram.com/p/Bz3h0_7JTC8/;2019-07-13 18:51:11;Happy Saturday!! 🌸✨ #kitchendecor #farmhousepottery #pinkpeonies #interiordesign;kitchendecor,farmhousepottery,pinkpeonies,interiordesign;;;13319;136
2.08674930265686E+018;6531734;rachparcell;https://instagram.com/p/Bz1n29IJ_oO/;2019-07-13 01:05:24;Wild Friday night. 📸: Isla Rose;;;;17156;87
2.08611937166497E+018;6531734;rachparcell;https://instagram.com/p/BzzYoQLJsdh/;2019-07-12 04:13:51;Ready for bed after a long day cozy in my favorite jammies!! 💗#nsale #pjs #goodnight http://liketk.it/2DglK #liketkit @liketoknow.it;pjs,goodnight,liketkit;liketoknow;;16661;128
2.08586365212223E+018;6531734;rachparcell;https://instagram.com/p/BzyefCypO2S/;2019-07-11 19:45:47;New fave sweatsuit and earrings!! Found them on the #nordstromanniversarysale!! All my favorite picks and dressing room diaries are on my blog! 🖤🐆 #nsale #liketkit http://liketk.it/2DeVx;nordstromanniversarysale,nsale,liketkit;;;11312;152
2.08534472024858E+018;6531734;rachparcell;https://instagram.com/p/Bzwofl0py_N/;2019-07-11 02:34:45;Lately I’ve really been focusing on building muscle tone in my morning workouts. They’ve been killer but in a good way and I love pushing myself! 💦💗 Using @biofreeze patches for long-lasting relief to soothe my back muscles and gear me up for my next morning workout! LOVE the menthol feeling. #ad #biofreeze #BiofreezeAmbassador #FeelNoLimits;ad,biofreeze,biofreezeambassador,feelnolimits;biofreeze;;7700;88
2.08522433145107E+018;6531734;rachparcell;https://instagram.com/p/BzwNHtBJHuv/;2019-07-10 22:35:33;Today’s look! Wearing an oldie but a goodie @rachelparcell collection blouse and my fave @motherdenim jeans!! 🖤 #ootd #jeans #workingmom #manoloblahnik;ootd,jeans,workingmom,manoloblahnik;rachelparcell,motherdenim;;11911;135
2.08444166132247E+018;6531734;rachparcell;https://instagram.com/p/BztbKWqJqZi/;2019-07-09 20:40:32;Shopping until we drop. Going through everything on the @nordstrom anniversary sale today and I’ll do a round up of my must-haves and favorites in every category so you don’t have to do as much digging!! ❤️👏🏼 #Nordstrom #anniversarysale #nsale #ootd;nordstrom,anniversarysale,nsale,ootd;nordstrom;;14443;146
2.0839447316517E+018;6531734;rachparcell;https://instagram.com/p/BzrqLE1pXqT/;2019-07-09 04:13:13;Back home and getting ready for bed. Took a pic fresh faced w/ no filter, I have the @vichyusa moisturizer on here. When I start to think about all of the daily exposure my skin has to pollutants and how quickly you can age from stress and fatigue it makes me want to be more proactive about finding products to help protect and prevent. I just discovered a new anti aging moisturizer by one of my fave skincare brands, @VichyUSA. It has a mixture of dermatologist ingredients: plant-based Peptides which are key to helping build #collagen, #VitaminC to brighten and firm, and Vichy’s Mineralizing Water to fortify and protect the skin. Learn more in my blog!! Use code RACH19 for 20% off and free shipping! #ad #vichylover #PurePeptidePower;collagen,vitaminc,ad,vichylover,purepeptidepower;vichyusa,vichyusa;vichyusa;6315;81
2.08360136742935E+018;6531734;rachparcell;https://instagram.com/p/BzqcGd_JQxu/;2019-07-08 16:51:01;I’ve been coming to this ranch since I was 8-years-old, it’s the place where I day dreamed about my future and sketched my dream wedding dresses and dream homes. It’s so special and surreal that I now have my own little family here and so many of those childhood dreams came true. Snapped some family pics to add to our gallery wall at home. ✨🌲🏔 #family #dreambig #mountainlife;family,dreambig,mountainlife;;;19465;151
2.14517985070345E+018;6924184;blaireadiebee;https://instagram.com/p/B3FNbVkgTmS/;2019-10-01 15:56:29;<lilac 💜 & 💚 green // mixing & matching & always keeping it quirky with @katespadeny > #sponsored #loveinspades;sponsored,loveinspades;katespadeny;;20242;240
2.14464051875842E+018;6924184;blaireadiebee;https://instagram.com/p/B3DSzBjgULy/;2019-09-30 22:04:55;<Monday blues 💙 but make it fashion>;;;;18878;175
2.14388770769532E+018;6924184;blaireadiebee;https://instagram.com/p/B3AnoLngYiv/;2019-09-29 21:09:13;<I'm partnering with @loft and @katiesturino to mix tiger stripes with dots // It takes two to make a thing go right 🎶🎵> Style has no size and style this season and every season at @loft is all about making it your own! #sponsored;sponsored;loft,katiesturino,loft;loft;27037;306
2.14319283340058E+018;6924184;blaireadiebee;https://instagram.com/p/B2-JobgAS3E/;2019-09-28 22:08:37;<Saturday sunsets ☀️> #silviatcherassi #saturdaystyle #plaiddress;silviatcherassi,saturdaystyle,plaiddress;;;17140;157
2.14238164977243E+018;6924184;blaireadiebee;https://instagram.com/p/B27RMJ4ADVg/;2019-09-27 19:16:57;<red & lilac ❤️💜 FTW> wearing all my new favorites including this @markcross belt bag ⭐️ #colorcombinations #gracebeltbag #ilovemrmittens;colorcombinations,gracebeltbag,ilovemrmittens;markcross;;55069;624
2.14155507062448E+018;6924184;blaireadiebee;https://instagram.com/p/B24VP2DgjGa/;2019-09-26 15:54:43;<ALL. OF. THE. PLAID.  Fall is officially here and I am officially here for it.> #sponsored // Visit Atlantic-Pacific for my full fall list of things I am eyeing & buying this season to layer again and again. @nordstrom @shopstyle #nordstrom;sponsored,nordstrom;nordstrom,shopstyle;;23049;259
2.1408381146948E+018;6924184;blaireadiebee;https://instagram.com/p/B21yOw0AC0-/;2019-09-25 16:10:16;<READY 💥 FOR 💥 MY 💥 FAVORITE 💥 SEASON> some of my favorite moments from last fall’s cooler temps - which is your favorite!? #fallready #layeringseason #fauxfur;fallready,layeringseason,fauxfur;;;88642;1582
2.14028199027508E+018;6924184;blaireadiebee;https://instagram.com/p/B2zzyFlgxiq/;2019-09-24 21:45:18;<joining @barbour to celebrate #barbour125years by wearing an archival piece reimagined! 💥 congratulations on an incredible milestone 💫> @barbourinternational #ad @bloomingdales;barbour125years,ad;barbour,barbourinternational,bloomingdales;;14620;139
2.13940351273874E+018;6924184;blaireadiebee;https://instagram.com/p/B2wsCjoA_sF/;2019-09-23 16:39:55;<Monday’s are for big dresses and little bags 💕> #sisterjane #sparkleandshine #mondaystyle;sisterjane,sparkleandshine,mondaystyle;;;29530;294
2.13730661328613E+018;6924184;blaireadiebee;https://instagram.com/p/B2pPQp1A1UV/;2019-09-20 19:13:46;<Sweater season starts now // styling & re-styling all my favorite @naadam.co pieces on Atlantic-Pacific today> #sponsored @shopstyle #shopstyle Click the link in bio to see all five looks in some of the softest sweaters I have ever owned!;sponsored,shopstyle;naadam,shopstyle;;52099;475
2.13668361229108E+018;6924184;blaireadiebee;https://instagram.com/p/B2nBmy8Ahng/;2019-09-19 22:35:58;<spotted in Seattle // here working on future collections and finding excuses to wear all of the fall things> #fauxfur #polkadots #seattle;fauxfur,polkadots,seattle;;;28277;373
2.13519316751379E+018;6924184;blaireadiebee;https://instagram.com/p/B2hut-EgDRH/;2019-09-17 21:14:43;<rainbow brite but make it a fall palette> #fauxfur #markcross #boyybag;fauxfur,markcross,boyybag;;;19759;215
2.1344769261596E+018;6924184;blaireadiebee;https://instagram.com/p/B2fL3SVAsdO/;2019-09-16 21:31:40;<just two gals living out their pink blazer dreams in @veronicabeard 💕 // my dress also #veronicabeard which will be on repeat all season long> #sponsored;veronicabeard,sponsored;veronicabeard;;26283;271
2.13213173415259E+018;6924184;blaireadiebee;https://instagram.com/p/B2W2oQEgLOV/;2019-09-13 15:52:12;<💕❤️ pink & red 4ever> skirt coming soon 😉 #dumbo #fridayfashion #pinkleopard;dumbo,fridayfashion,pinkleopard;;;30153;369
2.13151527503037E+018;6924184;blaireadiebee;https://instagram.com/p/B2UqdlxgR1C/;2019-09-12 19:27:24;<Chic color blocking with @akrisofficial // I'm taking the iconic Ai bag for a spin through Soho today on Atlantic-Pacific> #sponsored #Akris #AkrisAi #AkrisWomen @shopstyle #shopstyle;sponsored,akris,akrisai,akriswomen,shopstyle;akrisofficial,shopstyle;;22043;210
2.13011778883086E+018;6924184;blaireadiebee;https://instagram.com/p/B2PstfVAQ4r/;2019-09-10 21:10:51;<cosmic 💫✨⚡️>;;;;44336;606
2.12934376539406E+018;6924184;blaireadiebee;https://instagram.com/p/B2M8t91AWwZ/;2019-09-09 19:33:01;<album cover alert 🚨😂 kidding it is just @katiesturino and me heading to the @veronicabeard presentation twinning and winning in our favorite #veronicabeard pieces> #sponsored #nyfw;veronicabeard,sponsored,nyfw;katiesturino,veronicabeard;;23084;309
